BENIGN,54731.0,20.0,2.0,1000000.0,1000000.0,2.0,0.0,0.0,6.0,2.0,192.168.10.17,151.101.209.63
BENIGN,3700.0,32.0,1.0,9523.809523809525,19047.619047619046,70.0,0.0,9523.809523809525,17.0,206.0,192.168.10.19,192.168.10.3
BENIGN,47734.0,32.0,3.0,0.135937629,0.23789085,4359297.704,0.0,0.101953222,6.0,58400000.0,192.168.10.16,64.210.137.100
BENIGN,443.0,32.0,3.0,666666.6667,666666.6667,3.0,1.0,0.0,6.0,3.0,103.229.76.153,192.168.10.19
BENIGN,53750.0,32.0,32.0,0.15721102,0.304596351,3392467.867,0.0,0.147385331,6.0,10200000.0,192.168.10.12,23.60.139.27
BENIGN,80.0,20.0,3.0,666666.6667,666666.6667,3.0,1.0,0.0,6.0,3.0,192.35.249.120,192.168.10.14
BENIGN,53822.0,20.0,1.0,1.587882691,3.881491022,269901.1905,0.0,2.293608331,6.0,5232060.0,192.168.10.16,8.43.72.42
BENIGN,45748.0,24.0,1.0,32258.06452,64516.12903,20.66666667,0.0,32258.06452,6.0,50.0,192.168.10.8,192.168.10.16
BENIGN,80.0,32.0,34.0,29411.764710000003,58823.52941,34.0,1.0,29411.764710000003,6.0,34.0,104.88.48.213,192.168.10.17
BENIGN,60341.0,32.0,3.0,1.201859723,1.888636708,582430.7,0.0,0.686776985,6.0,5712744.0,192.168.10.17,104.97.76.189
BENIGN,33780.0,32.0,78910.0,12.67266506,25.34533012,78910.0,1.0,12.67266506,6.0,78910.0,192.168.10.17,204.15.8.11
BENIGN,51640.0,20.0,3.0,8658.008658008657,17316.017316017314,77.0,0.0,8658.008658008657,17.0,180.0,192.168.10.5,192.168.10.3
BENIGN,50871.0,20.0,4.0,1.212001628,1.454401954,825081.4,1.0,0.24240032600000005,6.0,4031584.0,192.168.10.5,172.217.10.110
BENIGN,49002.0,20.0,48.0,41666.66667,41666.66667,48.0,0.0,0.0,6.0,48.0,192.168.10.51,35.161.252.150
BENIGN,3851.0,20.0,2.0,0.17226085100000002,0.344521701,2976999.769,0.0,0.17226085100000002,6.0,9993282.0,192.168.10.8,152.163.56.2
BENIGN,62409.0,20.0,48489.0,20.62323414,41.24646827,48489.0,0.0,20.62323414,17.0,48489.0,192.168.10.3,192.168.10.1
BENIGN,61659.0,32.0,48819.0,20.48382802,40.96765604,48819.0,0.0,20.48382802,17.0,48819.0,192.168.10.3,192.168.10.1
BENIGN,443.0,20.0,4.0,500000.0,500000.0,4.0,1.0,0.0,6.0,4.0,162.208.20.178,192.168.10.5
BENIGN,52803.0,32.0,3.0,12987.01299,25974.02597,51.33333333,0.0,12987.01299,17.0,148.0,192.168.10.12,192.168.10.3
BENIGN,60372.0,20.0,23943.0,0.376798128,0.753596256,1769294.0,0.0,0.376798128,17.0,5258623.0,192.168.10.3,192.168.10.1
BENIGN,41666.0,32.0,19666.0,101.6983627,101.6983627,19666.0,1.0,0.0,6.0,19666.0,192.168.10.16,69.172.216.111
BENIGN,15591.0,32.0,1.0,10638.29787,21276.59574,62.66666667,0.0,10638.29787,17.0,186.0,192.168.10.50,192.168.10.3
BENIGN,54729.0,20.0,154.0,12987.01299,12987.01299,154.0,1.0,0.0,6.0,154.0,192.168.10.15,23.92.189.246
BENIGN,61471.0,32.0,60680.0,16.47989452867502,32.95978905735004,60680.0,0.0,16.47989452867502,17.0,60680.0,192.168.10.3,192.168.10.1
BENIGN,49642.0,20.0,4.0,11235.95506,22471.91011,59.33333333,0.0,11235.95506,17.0,126.0,192.168.10.9,192.168.10.3
BENIGN,51643.0,20.0,1.0,32.91260059,65.82520118,20255.66667,0.0,32.91260059,17.0,60764.0,192.168.10.8,192.168.10.3
BENIGN,35112.0,20.0,2347.0,852.151683,852.151683,2347.0,1.0,0.0,6.0,2347.0,192.168.10.12,122.225.115.196
BENIGN,443.0,20.0,3.0,123.79301809999998,165.0573574,8078.0,1.0,41.26433936,6.0,24196.0,185.167.164.37,192.168.10.14
BENIGN,443.0,32.0,60.0,16666.666666666668,33333.333333333336,60.0,1.0,16666.666666666668,6.0,60.0,178.250.0.77,192.168.10.12
BENIGN,80.0,32.0,93.0,10752.68817,21505.37634,93.0,1.0,10752.68817,6.0,93.0,151.101.45.108,192.168.10.51
BENIGN,58311.0,32.0,50660.0,19.7394394,39.4788788,50660.0,1.0,19.7394394,6.0,50660.0,192.168.10.19,52.3.3.97
BENIGN,61846.0,20.0,49980.0,20.0080032,40.0160064,49980.0,0.0,20.0080032,17.0,49980.0,192.168.10.3,192.168.10.1
BENIGN,51492.0,20.0,2.0,0.6381462689593257,1.2762925379186514,843790.1538461539,0.0,0.6381462689593257,6.0,10730544.0,192.168.10.5,204.2.255.233
BENIGN,55309.0,32.0,3.0,13157.89474,26315.78947,50.66666667,0.0,13157.89474,17.0,145.0,192.168.10.5,192.168.10.3
BENIGN,58502.0,32.0,3.0,63.97543343,127.9508669,10420.66667,0.0,63.97543343,17.0,31255.0,192.168.10.12,192.168.10.3
BENIGN,57538.0,20.0,3.0,2103.049422,4206.098843,317.0,0.0,2103.049422,17.0,945.0,192.168.10.9,192.168.10.3
BENIGN,33151.0,32.0,3.0,9708.737864077671,19417.47572815534,68.66666666666666,0.0,9708.737864077671,17.0,199.0,192.168.10.12,192.168.10.3
BENIGN,60965.0,32.0,31546.0,31.69974006,63.39948012,31546.0,0.0,31.69974006,17.0,31546.0,192.168.10.3,192.168.10.1
BENIGN,54032.0,24.0,48.0,41666.66667,41666.66667,48.0,0.0,0.0,6.0,48.0,192.168.10.8,192.168.10.25
BENIGN,443.0,32.0,124.0,8064.5161290000015,16129.03226,124.0,1.0,8064.5161290000015,6.0,124.0,117.27.230.185,192.168.10.25
BENIGN,57139.0,20.0,49.0,10752.688172043012,21505.376344086024,62.0,0.0,10752.688172043012,17.0,88.0,192.168.10.15,192.168.10.3
BENIGN,55164.0,20.0,28673.0,34.876015763959124,69.75203152791825,28673.0,1.0,34.876015763959124,6.0,28673.0,192.168.10.5,162.210.197.137
BENIGN,55618.0,32.0,0.0,20.695364238410594,41.39072847682119,32213.333333333336,0.0,20.695364238410594,17.0,96637.0,192.168.10.16,192.168.10.3
BENIGN,62721.0,32.0,1.0,20.18224568,40.36449136,33032.33333,0.0,20.18224568,17.0,99092.0,192.168.10.19,192.168.10.3
BENIGN,6158.0,20.0,-1.0,0.700267328,1.925735152,521918.1574,1.0,1.225467824,6.0,58400000.0,192.168.10.9,172.217.10.1
BENIGN,4969.0,20.0,1.0,12.65323353,21.85558519,48296.83333,0.0,9.202351661,6.0,169559.0,192.168.10.9,46.45.154.110
BENIGN,64989.0,32.0,3.0,11235.95506,22471.91011,59.33333333,0.0,11235.95506,17.0,172.0,192.168.10.17,192.168.10.3
BENIGN,50263.0,20.0,23.0,0.229850455,0.4761188,2175327.429,0.0,0.246268345,6.0,10000000.0,192.168.10.5,54.187.98.195
BENIGN,80.0,20.0,81.0,12345.67901234568,24691.358024691355,81.0,1.0,12345.67901234568,6.0,81.0,151.101.20.249,192.168.10.15
BENIGN,23080.0,32.0,3.0,83.81878379,167.6375676,7953.666667,0.0,83.81878379,17.0,23854.0,192.168.10.19,192.168.10.3
BENIGN,61702.0,20.0,60331.0,16.575226666224662,33.15045333244932,60331.0,0.0,16.575226666224662,17.0,60331.0,192.168.10.3,192.168.10.1
BENIGN,54006.0,32.0,1.0,0.15312215825477898,0.3147511030792679,3265366.722222223,0.0,0.16162894482448892,6.0,58922531.0,192.168.10.16,172.217.11.4
BENIGN,39140.0,32.0,354.0,5649.717514124294,5649.717514124294,354.0,1.0,0.0,6.0,354.0,192.168.10.51,23.194.108.248
BENIGN,62065.0,20.0,258813.0,3.8637935497830487,7.727587099566096,258813.0,0.0,3.8637935497830487,17.0,258813.0,192.168.10.3,192.168.10.1
BENIGN,53652.0,32.0,32229.0,31.02795619,62.05591238,32229.0,1.0,31.02795619,6.0,32229.0,192.168.10.12,68.67.178.110
BENIGN,61764.0,20.0,48.0,35.11051033,70.22102066,18987.66667,0.0,35.11051033,17.0,56866.0,192.168.10.15,192.168.10.3
BENIGN,80.0,32.0,20.0,49999.99999999999,99999.99999999999,20.0,1.0,49999.99999999999,6.0,20.0,148.251.76.202,192.168.10.12
BENIGN,58447.0,20.0,49.0,1.07705503,1.795091717,618971.7778,0.0,0.718036687,6.0,5408936.0,192.168.10.15,38.69.238.107
